date	subject	eventType	object
1994-11-14T00:00:00.000	STS-66	DEPARTS	LEO
1994-11-14T00:00:00.000	STS-66	ARRIVES	Earth
1995-02-03T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-63
1995-02-03T00:00:00.000	SPACEHAB SM	SUPPORTS	STS-63
1995-02-03T00:00:00.000	Vladimir_G._Titov	JOINS	STS-63
1995-02-03T00:00:00.000	Janice_E._Voss	JOINS	STS-63
1995-02-03T00:00:00.000	James_D._Wetherbee	JOINS	STS-63
1995-02-03T00:00:00.000	Eileen_M._Collins	JOINS	STS-63
1995-02-03T00:00:00.000	C._Michael_Foale	JOINS	STS-63
1995-02-03T00:00:00.000	Bernard_A._Harris	JOINS	STS-63
1995-02-03T00:00:00.000	STS-63	DEPARTS	Earth
1995-02-03T00:00:00.000	STS-63	ARRIVES	LEO
1995-02-11T00:00:00.000	STS-63	DEPARTS	LEO
1995-02-11T00:00:00.000	STS-63	ARRIVES	Earth
1995-03-02T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-67
1995-03-02T00:00:00.000	William_G._Gregory	JOINS	STS-67
1995-03-02T00:00:00.000	Wendy_B._Lawrence	JOINS	STS-67
1995-03-02T00:00:00.000	Tamara_E._Jernigan	JOINS	STS-67
1995-03-02T00:00:00.000	Stephen_S._Oswald	JOINS	STS-67
1995-03-02T00:00:00.000	Samuel_T._Durrance	JOINS	STS-67
1995-03-02T00:00:00.000	Ronald_A._Parise	JOINS	STS-67
1995-03-02T00:00:00.000	John_M._Grunsfeld	JOINS	STS-67
1995-03-02T00:00:00.000	STS-67	DEPARTS	Earth
1995-03-02T00:00:00.000	STS-67	ARRIVES	LEO
1995-03-14T00:00:00.000	Soyuz_TM-21_Spacecraft	SUPPORTS	Soyuz_TM-21
1995-03-14T00:00:00.000	Vladimir_Dezhurov	JOINS	Soyuz_TM-21
1995-03-14T00:00:00.000	Norman_E._Thagard	JOINS	Soyuz_TM-21
1995-03-14T00:00:00.000	Gennady_Strekalov	JOINS	Soyuz_TM-21
1995-03-14T00:00:00.000	Soyuz_TM-21	DEPARTS	Earth
1995-03-14T00:00:00.000	Soyuz_TM-21	ARRIVES	LEO
1995-03-16T00:00:00.000	Soyuz_TM-21_Spacecraft	SUPPORTS	Mir
1995-03-16T00:00:00.000	Vladimir_Dezhurov	JOINS	Mir
1995-03-16T00:00:00.000	Norman_E._Thagard	JOINS	Mir
1995-03-16T00:00:00.000	Gennady_Strekalov	JOINS	Mir
1995-03-18T00:00:00.000	STS-67	DEPARTS	LEO
1995-03-18T00:00:00.000	STS-67	ARRIVES	Earth
1995-03-22T00:00:00.000	Soyuz_TM-20_Spacecraft	SUPPORTS	Soyuz_TM-20
1995-03-22T00:00:00.000	Yelena_Kondakova	JOINS	Soyuz_TM-20
1995-03-22T00:00:00.000	Valeri_Polyokov	JOINS	Soyuz_TM-20
1995-03-22T00:00:00.000	Aleksandr_Viktorenko	JOINS	Soyuz_TM-20
1995-03-22T00:00:00.000	Soyuz_TM-20	DEPARTS	LEO
1995-03-22T00:00:00.000	Soyuz_TM-20	ARRIVES	Earth
1995-05-20T00:00:00.000	Spektr_Module	SUPPORTS	Spektr
1995-05-20T00:00:00.000	Spektr	DEPARTS	Earth
1995-05-20T00:00:00.000	Spektr	ARRIVES	LEO
1995-06-01T00:00:00.000	Spektr_Module	SUPPORTS	Mir
1995-06-01T00:00:00.000	Spektr	ENDS	
1995-06-27T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-71
1995-06-27T00:00:00.000	Robert_L._Gibson	JOINS	STS-71
1995-06-27T00:00:00.000	Nikolai_Budarin	JOINS	STS-71
1995-06-27T00:00:00.000	Gregory_J._Harbaugh	JOINS	STS-71
1995-06-27T00:00:00.000	Ellen_S._Baker	JOINS	STS-71
1995-06-27T00:00:00.000	Charles_J._Precourt	JOINS	STS-71
1995-06-27T00:00:00.000	Bonnie_J._Dunbar	JOINS	STS-71
1995-06-27T00:00:00.000	Anatoly_Solovyev	JOINS	STS-71
1995-06-27T00:00:00.000	STS-71	DEPARTS	Earth
1995-06-27T00:00:00.000	STS-71	ARRIVES	LEO
1995-06-27T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1995-06-27T00:00:00.000	Robert_L._Gibson	JOINS	Mir
1995-06-27T00:00:00.000	Nikolai_Budarin	JOINS	Mir
1995-06-27T00:00:00.000	Gregory_J._Harbaugh	JOINS	Mir
1995-06-27T00:00:00.000	Ellen_S._Baker	JOINS	Mir
1995-06-27T00:00:00.000	Charles_J._Precourt	JOINS	Mir
1995-06-27T00:00:00.000	Bonnie_J._Dunbar	JOINS	Mir
1995-06-27T00:00:00.000	Anatoly_Solovyev	JOINS	Mir
1995-07-07T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-71
1995-07-07T00:00:00.000	Vladimir_Dezhurov	JOINS	STS-71
1995-07-07T00:00:00.000	Robert_L._Gibson	JOINS	STS-71
1995-07-07T00:00:00.000	Norman_E._Thagard	JOINS	STS-71
1995-07-07T00:00:00.000	Gregory_J._Harbaugh	JOINS	STS-71
1995-07-07T00:00:00.000	Gennady_Strekalov	JOINS	STS-71
1995-07-07T00:00:00.000	Ellen_S._Baker	JOINS	STS-71
1995-07-07T00:00:00.000	Charles_J._Precourt	JOINS	STS-71
1995-07-07T00:00:00.000	Bonnie_J._Dunbar	JOINS	STS-71
1995-07-07T00:00:00.000	STS-71	DEPARTS	LEO
1995-07-07T00:00:00.000	STS-71	ARRIVES	Earth
1995-07-13T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-70
1995-07-13T00:00:00.000	Terence_T._Henricks	JOINS	STS-70
1995-07-13T00:00:00.000	Nancy_J._Currie	JOINS	STS-70
1995-07-13T00:00:00.000	Mary_E._Weber	JOINS	STS-70
1995-07-13T00:00:00.000	Kevin_R._Kregel	JOINS	STS-70
1995-07-13T00:00:00.000	Donald_A._Thomas	JOINS	STS-70
1995-07-13T00:00:00.000	STS-70	DEPARTS	Earth
1995-07-13T00:00:00.000	STS-70	ARRIVES	LEO
1995-07-22T00:00:00.000	STS-70	DEPARTS	LEO
1995-07-22T00:00:00.000	STS-70	ARRIVES	Earth
1995-09-05T00:00:00.000	Soyuz_TM-22_Spacecraft	SUPPORTS	Soyuz_TM-22
1995-09-05T00:00:00.000	Yuri_Ghidzenko	JOINS	Soyuz_TM-22
1995-09-05T00:00:00.000	Thomas_Reiter	JOINS	Soyuz_TM-22
1995-09-05T00:00:00.000	Sergei_Avdeyev	JOINS	Soyuz_TM-22
1995-09-05T00:00:00.000	Soyuz_TM-22	DEPARTS	Earth
1995-09-05T00:00:00.000	Soyuz_TM-22	ARRIVES	LEO
1995-09-05T00:00:00.000	Soyuz_TM-22_Spacecraft	SUPPORTS	Mir
1995-09-05T00:00:00.000	Yuri_Ghidzenko	JOINS	Mir
1995-09-05T00:00:00.000	Thomas_Reiter	JOINS	Mir
1995-09-05T00:00:00.000	Sergei_Avdeyev	JOINS	Mir
1995-09-07T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-69
1995-09-07T00:00:00.000	Michael_L._Gernhardt	JOINS	STS-69
1995-09-07T00:00:00.000	Kenneth_D._Cockrell	JOINS	STS-69
1995-09-07T00:00:00.000	James_S._Voss	JOINS	STS-69
1995-09-07T00:00:00.000	James_H._Newman	JOINS	STS-69
1995-09-07T00:00:00.000	David_M._Walker_(astronaut)	JOINS	STS-69
1995-09-07T00:00:00.000	STS-69	DEPARTS	Earth
1995-09-07T00:00:00.000	STS-69	ARRIVES	LEO
1995-09-11T00:00:00.000	Soyuz_TM-21_Spacecraft	SUPPORTS	Soyuz_TM-21
1995-09-11T00:00:00.000	Nikolai_Budarin	JOINS	Soyuz_TM-21
1995-09-11T00:00:00.000	Anatoly_Solovyev	JOINS	Soyuz_TM-21
1995-09-11T00:00:00.000	Soyuz_TM-21	DEPARTS	LEO
1995-09-11T00:00:00.000	Soyuz_TM-21	ARRIVES	Earth
1995-09-18T00:00:00.000	STS-69	DEPARTS	LEO
1995-09-18T00:00:00.000	STS-69	ARRIVES	Earth
1995-10-20T00:00:00.000	Space_Shuttle_Columbia	SUPPORTS	STS-73
1995-10-20T00:00:00.000	Michael_E._Lopez-Alegria	JOINS	STS-73
1995-10-20T00:00:00.000	Kent_V._Rominger	JOINS	STS-73
1995-10-20T00:00:00.000	Kenneth_D._Bowersox	JOINS	STS-73
1995-10-20T00:00:00.000	Kathryn_C._Thornton	JOINS	STS-73
1995-10-20T00:00:00.000	Fred_W._Leslie	JOINS	STS-73
1995-10-20T00:00:00.000	Catherine_G._Coleman	JOINS	STS-73
1995-10-20T00:00:00.000	Albert_Sacco	JOINS	STS-73
1995-10-20T00:00:00.000	STS-73	DEPARTS	Earth
1995-10-20T00:00:00.000	STS-73	ARRIVES	LEO
1995-11-05T00:00:00.000	STS-73	DEPARTS	LEO
1995-11-05T00:00:00.000	STS-73	ARRIVES	Earth
1995-11-12T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-74
1995-11-12T00:00:00.000	William_S._McArthur	JOINS	STS-74
1995-11-12T00:00:00.000	Kenneth_D._Cameron	JOINS	STS-74
1995-11-12T00:00:00.000	Jerry_L._Ross	JOINS	STS-74
1995-11-12T00:00:00.000	James_D._Halsell	JOINS	STS-74
1995-11-12T00:00:00.000	Chris_A._Hadfield	JOINS	STS-74
1995-11-12T00:00:00.000	STS-74	DEPARTS	Earth
1995-11-12T00:00:00.000	STS-74	ARRIVES	LEO
1995-11-12T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1995-11-12T00:00:00.000	William_S._McArthur	JOINS	Mir
1995-11-12T00:00:00.000	Kenneth_D._Cameron	JOINS	Mir
1995-11-12T00:00:00.000	Jerry_L._Ross	JOINS	Mir
1995-11-12T00:00:00.000	James_D._Halsell	JOINS	Mir
1995-11-12T00:00:00.000	Chris_A._Hadfield	JOINS	Mir
1995-11-20T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-74
1995-11-20T00:00:00.000	William_S._McArthur	JOINS	STS-74
1995-11-20T00:00:00.000	Kenneth_D._Cameron	JOINS	STS-74
1995-11-20T00:00:00.000	Jerry_L._Ross	JOINS	STS-74
1995-11-20T00:00:00.000	James_D._Halsell	JOINS	STS-74
1995-11-20T00:00:00.000	Chris_A._Hadfield	JOINS	STS-74
1995-11-20T00:00:00.000	STS-74	DEPARTS	LEO
1995-11-20T00:00:00.000	STS-74	ARRIVES	Earth
1996-01-11T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-72
1996-01-11T00:00:00.000	Winston_E._Scott	JOINS	STS-72
1996-01-11T00:00:00.000	Leroy_Chiao	JOINS	STS-72
1996-01-11T00:00:00.000	Koichi_Wakata	JOINS	STS-72
1996-01-11T00:00:00.000	Daniel_T._Barry	JOINS	STS-72
1996-01-11T00:00:00.000	Brian_Duffy_(astronaut)	JOINS	STS-72
1996-01-11T00:00:00.000	Brent_W._Jett	JOINS	STS-72
1996-01-11T00:00:00.000	STS-72	DEPARTS	Earth
1996-01-11T00:00:00.000	STS-72	ARRIVES	LEO
1996-01-20T00:00:00.000	STS-72	DEPARTS	LEO
1996-01-20T00:00:00.000	STS-72	ARRIVES	Earth
1996-02-21T00:00:00.000	Soyuz_TM-23_Spacecraft	SUPPORTS	Soyuz_TM-23
1996-02-21T00:00:00.000	Yuri_Usachyev	JOINS	Soyuz_TM-23
1996-02-21T00:00:00.000	Yuri_Onufrienko	JOINS	Soyuz_TM-23
1996-02-21T00:00:00.000	Soyuz_TM-23	DEPARTS	Earth
1996-02-21T00:00:00.000	Soyuz_TM-23	ARRIVES	LEO
1996-02-21T00:00:00.000	Soyuz_TM-23_Spacecraft	SUPPORTS	Mir
1996-02-21T00:00:00.000	Yuri_Usachyev	JOINS	Mir
1996-02-21T00:00:00.000	Yuri_Onufrienko	JOINS	Mir
1996-02-22T00:00:00.000	Space_Shuttle_Columbia	SUPPORTS	STS-75
1996-02-22T00:00:00.000	Umberto_Guidoni	JOINS	STS-75
1996-02-22T00:00:00.000	Scott_J._Horowitz	JOINS	STS-75
1996-02-22T00:00:00.000	Maurizio_Cheli	JOINS	STS-75
1996-02-22T00:00:00.000	Jeffrey_A._Hoffman	JOINS	STS-75
1996-02-22T00:00:00.000	Franklin_R._Chang-Diaz	JOINS	STS-75
1996-02-22T00:00:00.000	Claude_Nicollier	JOINS	STS-75
1996-02-22T00:00:00.000	Andrew_M._Allen	JOINS	STS-75
1996-02-22T00:00:00.000	STS-75	DEPARTS	Earth
1996-02-22T00:00:00.000	STS-75	ARRIVES	LEO
1996-02-29T00:00:00.000	Soyuz_TM-22_Spacecraft	SUPPORTS	Soyuz_TM-22
1996-02-29T00:00:00.000	Yuri_Ghidzenko	JOINS	Soyuz_TM-22
1996-02-29T00:00:00.000	Thomas_Reiter	JOINS	Soyuz_TM-22
1996-02-29T00:00:00.000	Sergei_Avdeyev	JOINS	Soyuz_TM-22
1996-02-29T00:00:00.000	Soyuz_TM-22	DEPARTS	LEO
1996-02-29T00:00:00.000	Soyuz_TM-22	ARRIVES	Earth
1996-03-09T00:00:00.000	STS-75	DEPARTS	LEO
1996-03-09T00:00:00.000	STS-75	ARRIVES	Earth
1996-03-22T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-76
1996-03-22T00:00:00.000	SPACEHAB SM	SUPPORTS	STS-76
1996-03-22T00:00:00.000	Shannon_W._Lucid	JOINS	STS-76
1996-03-22T00:00:00.000	Ronald_M._Sega	JOINS	STS-76
1996-03-22T00:00:00.000	Richard_A._Searfoss	JOINS	STS-76
1996-03-22T00:00:00.000	Michael_R._Clifford	JOINS	STS-76
1996-03-22T00:00:00.000	Linda_M._Godwin	JOINS	STS-76
1996-03-22T00:00:00.000	Kevin_P._Chilton	JOINS	STS-76
1996-03-22T00:00:00.000	STS-76	DEPARTS	Earth
1996-03-22T00:00:00.000	STS-76	ARRIVES	LEO
1996-03-24T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1996-03-24T00:00:00.000	SPACEHAB SM	SUPPORTS	Mir
1996-03-24T00:00:00.000	Shannon_W._Lucid	JOINS	Mir
1996-03-24T00:00:00.000	Ronald_M._Sega	JOINS	Mir
1996-03-24T00:00:00.000	Richard_A._Searfoss	JOINS	Mir
1996-03-24T00:00:00.000	Michael_R._Clifford	JOINS	Mir
1996-03-24T00:00:00.000	Linda_M._Godwin	JOINS	Mir
1996-03-24T00:00:00.000	Kevin_P._Chilton	JOINS	Mir
1996-03-29T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-76
1996-03-29T00:00:00.000	SPACEHAB SM	SUPPORTS	STS-76
1996-03-29T00:00:00.000	Ronald_M._Sega	JOINS	STS-76
1996-03-29T00:00:00.000	Richard_A._Searfoss	JOINS	STS-76
1996-03-29T00:00:00.000	Michael_R._Clifford	JOINS	STS-76
1996-03-29T00:00:00.000	Linda_M._Godwin	JOINS	STS-76
1996-03-29T00:00:00.000	Kevin_P._Chilton	JOINS	STS-76
1996-03-31T00:00:00.000	STS-76	DEPARTS	LEO
1996-03-31T00:00:00.000	STS-76	ARRIVES	Earth
1996-04-23T00:00:00.000	Priroda_Module	SUPPORTS	Priroda
1996-04-23T00:00:00.000	Priroda	DEPARTS	Earth
1996-04-23T00:00:00.000	Priroda	ARRIVES	LEO
1996-04-26T00:00:00.000	Priroda_Module	SUPPORTS	Mir
1996-04-26T00:00:00.000	Priroda	ENDS	
1996-05-19T00:00:00.000	Space_Shuttle_Endeavour	SUPPORTS	STS-77
1996-05-19T00:00:00.000	SPACEHAB SM	SUPPORTS	STS-77
1996-05-19T00:00:00.000	"Mario_Runco	_Jr."	JOINS	STS-77
1996-05-19T00:00:00.000	Marc_Garneau	JOINS	STS-77
1996-05-19T00:00:00.000	John_H._Casper	JOINS	STS-77
1996-05-19T00:00:00.000	Daniel_W._Bursch	JOINS	STS-77
1996-05-19T00:00:00.000	Curtis_L._Brown	JOINS	STS-77
1996-05-19T00:00:00.000	Andy_Thomas	JOINS	STS-77
1996-05-19T00:00:00.000	STS-77	DEPARTS	Earth
1996-05-19T00:00:00.000	STS-77	ARRIVES	LEO
1996-05-29T00:00:00.000	STS-77	DEPARTS	LEO
1996-05-29T00:00:00.000	STS-77	ARRIVES	Earth
1996-06-20T00:00:00.000	Space_Shuttle_Columbia	SUPPORTS	STS-78
1996-06-20T00:00:00.000	Terence_T._Henricks	JOINS	STS-78
1996-06-20T00:00:00.000	Susan_J._Helms	JOINS	STS-78
1996-06-20T00:00:00.000	Robert_Thirsk	JOINS	STS-78
1996-06-20T00:00:00.000	Richard_M._Linnehan	JOINS	STS-78
1996-06-20T00:00:00.000	Kevin_R._Kregel	JOINS	STS-78
1996-06-20T00:00:00.000	Jean-Jacques_Favier	JOINS	STS-78
1996-06-20T00:00:00.000	Charles_E._Brady	JOINS	STS-78
1996-06-20T00:00:00.000	STS-78	DEPARTS	Earth
1996-06-20T00:00:00.000	STS-78	ARRIVES	LEO
1996-07-07T00:00:00.000	STS-78	DEPARTS	LEO
1996-07-07T00:00:00.000	STS-78	ARRIVES	Earth
1996-08-18T00:00:00.000	Soyuz_TM-24_Spacecraft	SUPPORTS	Soyuz_TM-24
1996-08-18T00:00:00.000	Valery_Korzun	JOINS	Soyuz_TM-24
1996-08-18T00:00:00.000	Claudie_Haigner%C3%A9	JOINS	Soyuz_TM-24
1996-08-18T00:00:00.000	Aleksandr_Kaleri	JOINS	Soyuz_TM-24
1996-08-18T00:00:00.000	Soyuz_TM-24	DEPARTS	Earth
1996-08-18T00:00:00.000	Soyuz_TM-24	ARRIVES	LEO
1996-08-18T00:00:00.000	Soyuz_TM-24_Spacecraft	SUPPORTS	Mir
1996-08-18T00:00:00.000	Valery_Korzun	JOINS	Mir
1996-08-18T00:00:00.000	Claudie_Haigner%C3%A9	JOINS	Mir
1996-08-18T00:00:00.000	Aleksandr_Kaleri	JOINS	Mir
1996-09-02T00:00:00.000	Soyuz_TM-23_Spacecraft	SUPPORTS	Soyuz_TM-23
1996-09-02T00:00:00.000	Yuri_Usachyev	JOINS	Soyuz_TM-23
1996-09-02T00:00:00.000	Yuri_Onufrienko	JOINS	Soyuz_TM-23
1996-09-02T00:00:00.000	Claudie_Haigner%C3%A9	JOINS	Soyuz_TM-23
1996-09-02T00:00:00.000	Soyuz_TM-23	DEPARTS	LEO
1996-09-02T00:00:00.000	Soyuz_TM-23	ARRIVES	Earth
1996-09-16T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-79
1996-09-16T00:00:00.000	SPACEHAB LDM	SUPPORTS	STS-79
1996-09-16T00:00:00.000	William_F._Readdy	JOINS	STS-79
1996-09-16T00:00:00.000	Thomas_Akers	JOINS	STS-79
1996-09-16T00:00:00.000	Terrence_W._Wilcutt	JOINS	STS-79
1996-09-16T00:00:00.000	John_E._Blaha	JOINS	STS-79
1996-09-16T00:00:00.000	Jerome_Apt	JOINS	STS-79
1996-09-16T00:00:00.000	Carl_E._Walz	JOINS	STS-79
1996-09-16T00:00:00.000	STS-79	DEPARTS	Earth
1996-09-16T00:00:00.000	STS-79	ARRIVES	LEO
1996-09-19T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1996-09-19T00:00:00.000	SPACEHAB LDM	SUPPORTS	Mir
1996-09-19T00:00:00.000	William_F._Readdy	JOINS	Mir
1996-09-19T00:00:00.000	Thomas_Akers	JOINS	Mir
1996-09-19T00:00:00.000	Terrence_W._Wilcutt	JOINS	Mir
1996-09-19T00:00:00.000	John_E._Blaha	JOINS	Mir
1996-09-19T00:00:00.000	Jerome_Apt	JOINS	Mir
1996-09-19T00:00:00.000	Carl_E._Walz	JOINS	Mir
1996-09-24T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-79
1996-09-24T00:00:00.000	SPACEHAB LDM	SUPPORTS	STS-79
1996-09-24T00:00:00.000	William_F._Readdy	JOINS	STS-79
1996-09-24T00:00:00.000	Thomas_Akers	JOINS	STS-79
1996-09-24T00:00:00.000	Terrence_W._Wilcutt	JOINS	STS-79
1996-09-24T00:00:00.000	Shannon_W._Lucid	JOINS	STS-79
1996-09-24T00:00:00.000	Jerome_Apt	JOINS	STS-79
1996-09-24T00:00:00.000	Carl_E._Walz	JOINS	STS-79
1996-09-26T00:00:00.000	STS-79	DEPARTS	LEO
1996-09-26T00:00:00.000	STS-79	ARRIVES	Earth
1996-11-19T00:00:00.000	Space_Shuttle_Columbia	SUPPORTS	STS-80
1996-11-19T00:00:00.000	Thomas_D._Jones	JOINS	STS-80
1996-11-19T00:00:00.000	Tamara_E._Jernigan	JOINS	STS-80
1996-11-19T00:00:00.000	Kent_V._Rominger	JOINS	STS-80
1996-11-19T00:00:00.000	Kenneth_D._Cockrell	JOINS	STS-80
1996-11-19T00:00:00.000	F._Story_Musgrave	JOINS	STS-80
1996-11-19T00:00:00.000	STS-80	DEPARTS	Earth
1996-11-19T00:00:00.000	STS-80	ARRIVES	LEO
1996-12-07T00:00:00.000	STS-80	DEPARTS	LEO
1996-12-07T00:00:00.000	STS-80	ARRIVES	Earth
1997-01-12T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-81
1997-01-12T00:00:00.000	SPACEHAB LDM	SUPPORTS	STS-81
1997-01-12T00:00:00.000	Peter_J.K._Wisoff	JOINS	STS-81
1997-01-12T00:00:00.000	Michael_A._Baker	JOINS	STS-81
1997-01-12T00:00:00.000	Marsha_S._Ivins	JOINS	STS-81
1997-01-12T00:00:00.000	John_M._Grunsfeld	JOINS	STS-81
1997-01-12T00:00:00.000	Jerry_M._Linenger	JOINS	STS-81
1997-01-12T00:00:00.000	Brent_W._Jett	JOINS	STS-81
1997-01-12T00:00:00.000	STS-81	DEPARTS	Earth
1997-01-12T00:00:00.000	STS-81	ARRIVES	LEO
1997-01-15T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1997-01-15T00:00:00.000	SPACEHAB LDM	SUPPORTS	Mir
1997-01-15T00:00:00.000	Peter_J.K._Wisoff	JOINS	Mir
1997-01-15T00:00:00.000	Michael_A._Baker	JOINS	Mir
1997-01-15T00:00:00.000	Marsha_S._Ivins	JOINS	Mir
1997-01-15T00:00:00.000	John_M._Grunsfeld	JOINS	Mir
1997-01-15T00:00:00.000	Jerry_M._Linenger	JOINS	Mir
1997-01-15T00:00:00.000	Brent_W._Jett	JOINS	Mir
1997-01-20T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-81
1997-01-20T00:00:00.000	SPACEHAB LDM	SUPPORTS	STS-81
1997-01-20T00:00:00.000	Peter_J.K._Wisoff	JOINS	STS-81
1997-01-20T00:00:00.000	Michael_A._Baker	JOINS	STS-81
1997-01-20T00:00:00.000	Marsha_S._Ivins	JOINS	STS-81
1997-01-20T00:00:00.000	John_M._Grunsfeld	JOINS	STS-81
1997-01-20T00:00:00.000	John_E._Blaha	JOINS	STS-81
1997-01-20T00:00:00.000	Brent_W._Jett	JOINS	STS-81
1997-01-22T00:00:00.000	STS-81	DEPARTS	LEO
1997-01-22T00:00:00.000	STS-81	ARRIVES	Earth
1997-02-10T00:00:00.000	Soyuz_TM-25_Spacecraft	SUPPORTS	Soyuz_TM-25
1997-02-10T00:00:00.000	Vasili_Tsibliev	JOINS	Soyuz_TM-25
1997-02-10T00:00:00.000	Reinhold_Ewald	JOINS	Soyuz_TM-25
1997-02-10T00:00:00.000	Aleksandr_Lazutkin	JOINS	Soyuz_TM-25
1997-02-10T00:00:00.000	Soyuz_TM-25	DEPARTS	Earth
1997-02-10T00:00:00.000	Soyuz_TM-25	ARRIVES	LEO
1997-02-10T00:00:00.000	Soyuz_TM-25_Spacecraft	SUPPORTS	Mir
1997-02-10T00:00:00.000	Vasili_Tsibliev	JOINS	Mir
1997-02-10T00:00:00.000	Reinhold_Ewald	JOINS	Mir
1997-02-10T00:00:00.000	Aleksandr_Lazutkin	JOINS	Mir
1997-02-11T00:00:00.000	Space_Shuttle_Discovery	SUPPORTS	STS-82
1997-02-11T00:00:00.000	Steven_L._Smith	JOINS	STS-82
1997-02-11T00:00:00.000	Steven_A._Hawley	JOINS	STS-82
1997-02-11T00:00:00.000	Scott_J._Horowitz	JOINS	STS-82
1997-02-11T00:00:00.000	Mark_C._Lee	JOINS	STS-82
1997-02-11T00:00:00.000	Kenneth_D._Bowersox	JOINS	STS-82
1997-02-11T00:00:00.000	Joseph_R._Tanner	JOINS	STS-82
1997-02-11T00:00:00.000	Gregory_J._Harbaugh	JOINS	STS-82
1997-02-11T00:00:00.000	STS-82	DEPARTS	Earth
1997-02-11T00:00:00.000	STS-82	ARRIVES	LEO
1997-02-21T00:00:00.000	STS-82	DEPARTS	LEO
1997-02-21T00:00:00.000	STS-82	ARRIVES	Earth
1997-03-02T00:00:00.000	Soyuz_TM-24_Spacecraft	SUPPORTS	Soyuz_TM-24
1997-03-02T00:00:00.000	Valery_Korzun	JOINS	Soyuz_TM-24
1997-03-02T00:00:00.000	Reinhold_Ewald	JOINS	Soyuz_TM-24
1997-03-02T00:00:00.000	Aleksandr_Kaleri	JOINS	Soyuz_TM-24
1997-03-02T00:00:00.000	Soyuz_TM-24	DEPARTS	LEO
1997-03-02T00:00:00.000	Soyuz_TM-24	ARRIVES	Earth
1997-04-04T00:00:00.000	Space_Shuttle_Columbia	SUPPORTS	STS-83
1997-04-04T00:00:00.000	Susan_L._Still	JOINS	STS-83
1997-04-04T00:00:00.000	Roger_K._Crouch	JOINS	STS-83
1997-04-04T00:00:00.000	Michael_L._Gernhardt	JOINS	STS-83
1997-04-04T00:00:00.000	Janice_E._Voss	JOINS	STS-83
1997-04-04T00:00:00.000	James_D._Halsell	JOINS	STS-83
1997-04-04T00:00:00.000	Gregory_T._Linteris	JOINS	STS-83
1997-04-04T00:00:00.000	Donald_A._Thomas	JOINS	STS-83
1997-04-04T00:00:00.000	STS-83	DEPARTS	Earth
1997-04-04T00:00:00.000	STS-83	ARRIVES	LEO
1997-04-08T00:00:00.000	STS-83	DEPARTS	LEO
1997-04-08T00:00:00.000	STS-83	ARRIVES	Earth
1997-05-15T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	STS-84
1997-05-15T00:00:00.000	SPACEHAB LDM	SUPPORTS	STS-84
1997-05-15T00:00:00.000	Yelena_Kondakova	JOINS	STS-84
1997-05-15T00:00:00.000	Jean-Fran%C3%A7ois_Clervoy	JOINS	STS-84
1997-05-15T00:00:00.000	Eileen_M._Collins	JOINS	STS-84
1997-05-15T00:00:00.000	Edward_T._Lu	JOINS	STS-84
1997-05-15T00:00:00.000	Charles_J._Precourt	JOINS	STS-84
1997-05-15T00:00:00.000	Carlos_I._Noriega	JOINS	STS-84
1997-05-15T00:00:00.000	C._Michael_Foale	JOINS	STS-84
1997-05-15T00:00:00.000	STS-84	DEPARTS	Earth
1997-05-15T00:00:00.000	STS-84	ARRIVES	LEO
1997-05-17T00:00:00.000	Space_Shuttle_Atlantis	SUPPORTS	Mir
1997-05-17T00:00:00.000	SPACEHAB LDM	SUPPORTS	Mir
1997-05-17T00:00:00.000	Yelena_Kondakova	JOINS	Mir
1997-05-17T00:00:00.000	Jean-Fran%C3%A7ois_Clervoy	JOINS	Mir
1997-05-17T00:00:00.000	Eileen_M._Collins	JOINS	Mir
1997-05-17T00:00:00.000	Edward_T._Lu	JOINS	Mir
1997-05-17T00:00:00.000	Charles_J._Precourt	JOINS	Mir
1997-05-17T00:00:00.000	Carlos_I._Noriega	JOINS	Mir
1997-05-17T00:00:00.000	C._Michael_Foale	JOINS	Mir
